88888,981,319,99999
88888,987,315,99999
88888,997,311,99999
88888,1003,307,99999
88888,1013,303,99999
88888,1020,301,99999
88888,1030,297,99999
88888,1042,297,99999
88888,1050,297,99999
88888,1058,297,99999
88888,1069,299,99999
88888,1079,299,99999
88888,1085,301,99999
88888,1095,307,99999
88888,1103,311,99999
88888,1107,317,99999
88888,1112,323,99999
88888,1118,327,99999
88888,1122,332,99999
88888,1124,340,99999
88888,1126,346,99999
88888,1130,352,99999
88888,1130,356,99999
88888,1130,360,99999
88888,1130,364,99999
88888,1130,372,99999
88888,1128,376,99999
88888,1126,383,99999
88888,1126,385,99999
88888,1124,391,99999
88888,1118,399,99999
88888,1110,403,99999
88888,1107,411,99999
88888,1101,415,99999
88888,1095,419,99999
88888,1091,421,99999
88888,1087,424,99999
88888,1079,426,99999
88888,1071,430,99999
88888,1063,434,99999
88888,1054,436,99999
88888,1046,438,99999
88888,1038,440,99999
88888,1032,442,99999
88888,1024,442,99999
88888,1015,444,99999
88888,1007,448,99999
88888,997,450,99999
88888,993,452,99999
88888,985,458,99999
88888,979,460,99999
88888,973,466,99999
88888,966,473,99999
88888,960,477,99999
88888,956,483,99999
