8888,139,313,99999
8888,135,311,99999
8888,131,309,99999
8888,128,306,99999
8888,125,304,99999
8888,122,301,99999
8888,119,299,99999
8888,116,296,99999
8888,114,294,99999
8888,112,292,99999
8888,108,288,99999
8888,104,284,99999
8888,102,281,99999
8888,99,276,99999
8888,97,273,99999
8888,95,268,99999
8888,95,264,99999
8888,93,261,99999
8888,93,257,99999
8888,93,253,99999
8888,93,250,99999
8888,93,247,99999
8888,93,244,99999
8888,93,242,99999
8888,93,238,99999
8888,93,236,99999
8888,93,233,99999
8888,93,228,99999
8888,94,223,99999
8888,95,221,99999
8888,95,220,99999
8888,96,216,99999
8888,96,215,99999
8888,97,213,99999
8888,99,211,99999
8888,101,206,99999
8888,102,202,99999
8888,103,198,99999
8888,104,194,99999
8888,104,190,99999
8888,104,185,99999
8888,104,180,99999
8888,105,175,99999
8888,104,170,99999
8888,104,168,99999
8888,103,165,99999
8888,103,161,99999
8888,103,156,99999
8888,103,152,99999
8888,103,149,99999
8888,103,146,99999
8888,103,143,99999
8888,103,141,99999
8888,104,138,99999
8888,104,135,99999
8888,104,133,99999
8888,103,130,99999
8888,103,128,99999
8888,102,125,99999
8888,102,122,99999
8888,102,116,99999
8888,103,114,99999
8888,104,110,99999
8888,106,108,99999
8888,108,104,99999
8888,111,100,99999
8888,112,95,99999
8888,113,90,99999
8888,114,86,99999
8888,115,84,99999
8888,116,81,99999
8888,117,77,99999
8888,119,73,99999
8888,119,68,99999
8888,120,65,99999
8888,122,63,99999
8888,123,61,99999
8888,124,59,99999
8888,125,56,99999
8888,127,54,99999
8888,129,51,99999
8888,133,47,99999
8888,122,50,99999
8888,118,47,99999
8888,116,45,99999
8888,115,42,99999
8888,114,40,99999
8888,114,36,99999
8888,113,32,99999
8888,112,25,99999
8888,113,20,99999
8888,116,18,99999
8888,120,19,99999
8888,122,22,99999
8888,125,25,99999
8888,126,22,99999
8888,126,20,99999
8888,127,16,99999
8888,129,13,99999
8888,135,12,99999
8888,138,13,99999
8888,141,15,99999
8888,142,18,99999
8888,143,21,99999
8888,144,25,99999
8888,144,27,99999
8888,146,20,99999
8888,149,18,99999
8888,153,15,99999
8888,158,13,99999
8888,162,13,99999
8888,166,14,99999
8888,170,19,99999
8888,173,24,99999
8888,176,28,99999
8888,179,33,99999
8888,180,40,99999
8888,180,45,99999
8888,180,50,99999
8888,179,53,99999
8888,179,57,99999
8888,178,61,99999
8888,178,66,99999
8888,179,71,99999
8888,179,75,99999
8888,179,80,99999
8888,179,83,99999
8888,179,87,99999
8888,179,91,99999
8888,179,95,99999
8888,181,97,99999
8888,184,97,99999
8888,186,96,99999
8888,188,96,99999
8888,191,95,99999
8888,194,95,99999
8888,198,95,99999
8888,202,96,99999
8888,205,96,99999
8888,206,92,99999
8888,206,87,99999
8888,206,83,99999
8888,205,79,99999
8888,205,75,99999
8888,205,71,99999
8888,205,68,99999
8888,205,64,99999
8888,205,62,99999
8888,205,59,99999
8888,206,55,99999
8888,206,51,99999
8888,206,48,99999
8888,206,42,99999
8888,206,38,99999
8888,208,35,99999
8888,210,32,99999
8888,210,28,99999
8888,213,24,99999
8888,214,23,99999
8888,217,21,99999
8888,219,20,99999
8888,222,19,99999
8888,226,17,99999
8888,228,16,99999
8888,233,15,99999
8888,236,14,99999
8888,240,15,99999
8888,243,18,99999
8888,244,23,99999
8888,245,18,99999
8888,251,18,99999
8888,256,18,99999
8888,261,18,99999
8888,263,19,99999
8888,267,22,99999
8888,267,24,99999
8888,266,28,99999
8888,265,31,99999
8888,264,36,99999
8888,262,39,99999
8888,270,28,99999
8888,272,32,99999
8888,275,35,99999
8888,276,41,99999
8888,275,44,99999
8888,273,49,99999
8888,272,52,99999
8888,269,57,99999
8888,266,61,99999
8888,262,64,99999
8888,259,67,99999
8888,253,71,99999
8888,250,73,99999
8888,252,78,99999
8888,254,83,99999
8888,257,90,99999
8888,257,97,99999
8888,257,102,99999
8888,258,106,99999
8888,259,108,99999
8888,259,110,99999
8888,259,114,99999
8888,259,116,99999
8888,259,121,99999
8888,259,126,99999
8888,259,132,99999
8888,259,137,99999
8888,258,143,99999
8888,258,147,99999
8888,258,150,99999
8888,258,156,99999
8888,258,159,99999
8888,258,162,99999
8888,258,163,99999
8888,258,166,99999
8888,258,168,99999
8888,258,170,99999
8888,257,173,99999
8888,257,175,99999
8888,257,177,99999
8888,257,180,99999
8888,257,181,99999
8888,257,184,99999
8888,257,186,99999
8888,257,190,99999
8888,257,192,99999
8888,257,194,99999
8888,257,196,99999
8888,257,199,99999
8888,257,201,99999
8888,257,204,99999
8888,257,206,99999
8888,257,207,99999
8888,257,208,99999
8888,257,209,99999
8888,257,210,99999
8888,257,210,99999
8888,257,211,99999
8888,257,215,99999
8888,257,216,99999
8888,257,221,99999
8888,258,222,99999
8888,259,225,99999
8888,261,227,99999
8888,263,229,99999
8888,263,230,99999
8888,265,233,99999
8888,267,236,99999
8888,269,240,99999
8888,270,243,99999
8888,271,245,99999
8888,272,247,99999
8888,272,249,99999
8888,272,252,99999
8888,272,253,99999
8888,272,254,99999
8888,272,256,99999
8888,272,260,99999
8888,272,261,99999
8888,272,265,99999
8888,272,267,99999
8888,271,270,99999
8888,270,274,99999
8888,269,276,99999
8888,269,277,99999
8888,267,280,99999
8888,265,284,99999
8888,263,288,99999
8888,262,291,99999
8888,261,293,99999
8888,260,294,99999
8888,258,296,99999
8888,257,297,99999
8888,256,299,99999
8888,255,300,99999
8888,253,302,99999
8888,252,304,99999
8888,249,306,99999
8888,246,308,99999
8888,244,310,99999
8888,241,312,99999
8888,240,313,99999
8888,236,315,99999
8888,234,316,99999
8888,232,318,99999
8888,229,320,99999
8888,227,321,99999
