8888,187,483,99998
8888,182,482,99998
8888,179,482,99998
8888,176,482,99998
8888,174,482,99998
8888,171,481,99998
8888,168,479,99998
8888,162,477,99998
8888,160,476,99998
8888,157,474,99998
8888,154,473,99998
8888,151,472,99998
8888,148,470,99998
8888,145,469,99998
8888,140,465,99998
8888,136,461,99998
8888,135,457,99998
8888,133,455,99998
8888,130,449,99998
8888,130,446,99998
8888,129,441,99998
8888,128,437,99998
8888,128,432,99998
8888,128,429,99998
8888,126,425,99998
8888,125,421,99998
8888,124,418,99998
8888,123,412,99998
8888,120,407,99998
8888,116,401,99998
8888,113,398,99998
8888,110,396,99998
8888,105,391,99998
8888,103,387,99998
8888,100,383,99998
8888,99,378,99998
8888,99,374,99998
8888,98,367,99998
8888,98,363,99998
8888,99,358,99998
8888,101,353,99998
8888,104,348,99998
8888,106,343,99998
8888,110,337,99998
8888,112,334,99998
8888,115,329,99998
8888,119,327,99998
8888,125,323,99998
8888,129,320,99998
8888,134,317,99998
8888,140,315,99998
8888,146,314,99998
8888,152,313,99998
8888,158,313,99998
8888,165,313,99998
8888,170,313,99998
8888,177,313,99998
8888,183,312,99998
8888,188,312,99998
8888,192,313,99998
8888,195,314,99998
8888,200,316,99998
8888,205,319,99998
8888,209,320,99998
8888,213,321,99998
8888,216,323,99998
8888,220,324,99998
8888,223,325,99998
8888,225,327,99998
8888,228,328,99998
8888,232,329,99998
8888,234,331,99998
8888,237,332,99998
8888,239,334,99998
8888,241,335,99998
8888,242,337,99998
8888,245,339,99998
8888,248,343,99998
8888,251,346,99998
8888,254,350,99998
8888,256,354,99998
8888,257,357,99998
8888,258,364,99998
8888,259,367,99998
8888,259,370,99998
8888,259,373,99998
8888,259,376,99998
8888,259,380,99998
8888,258,382,99998
8888,257,387,99998
8888,256,389,99998
8888,255,393,99998
8888,254,395,99998
8888,253,398,99998
8888,250,401,99998
8888,249,404,99998
8888,247,406,99998
8888,245,410,99998
8888,244,413,99998
8888,242,418,99998
8888,242,425,99998
8888,242,427,99998
8888,241,431,99998
8888,240,433,99998
8888,239,437,99998
8888,239,440,99998
8888,238,442,99998
8888,237,444,99998
8888,237,446,99998
8888,236,448,99998
8888,234,452,99998
8888,233,455,99998
8888,231,459,99998
8888,230,461,99998
8888,228,465,99998
8888,227,466,99998
8888,225,469,99998
8888,221,472,99998
8888,219,474,99998
8888,215,477,99998
8888,212,480,99998
8888,209,482,99998
8888,205,482,99998
8888,202,483,99998
8888,198,484,99998
8888,196,484,99998
8888,194,484,99998
