88888,623,1366,99999
88888,617,1362,99999
88888,613,1358,99999
88888,609,1354,99999
88888,605,1348,99999
88888,598,1343,99999
88888,590,1333,99999
88888,588,1327,99999
88888,582,1323,99999
88888,686,1374,99999
88888,690,1370,99999
88888,697,1366,99999
88888,701,1362,99999
88888,707,1356,99999
88888,713,1350,99999
88888,717,1343,99999
88888,723,1337,99999
88888,729,1329,99999
88888,737,1319,99999
88888,744,1309,99999
88888,746,1303,99999
88888,556,1280,99999
88888,339,1321,99999
88888,539,1260,99999
88888,357,1245,99999
88888,811,1282,99999
88888,1024,1311,99999
88888,813,1256,99999
88888,1022,1219,99999
