88888,605,1356,99999
88888,611,1364,99999
88888,613,1370,99999
88888,615,1378,99999
88888,615,1386,99999
88888,617,1401,99999
88888,617,1405,99999
88888,619,1411,99999
88888,619,1417,99999
88888,621,1423,99999
88888,623,1431,99999
88888,623,1442,99999
88888,623,1448,99999
88888,623,1456,99999
88888,623,1458,99999
88888,623,1464,99999
88888,625,1470,99999
88888,625,1478,99999
88888,621,1487,99999
88888,619,1493,99999
88888,615,1497,99999
88888,609,1499,99999
88888,605,1503,99999
88888,601,1505,99999
88888,596,1505,99999
88888,590,1507,99999
88888,582,1509,99999
88888,578,1509,99999
88888,574,1509,99999
88888,568,1509,99999
88888,564,1509,99999
88888,553,1507,99999
88888,543,1503,99999
88888,539,1503,99999
88888,531,1499,99999
88888,527,1493,99999
88888,525,1489,99999
88888,517,1482,99999
88888,509,1474,99999
88888,504,1470,99999
88888,500,1466,99999
88888,498,1462,99999
88888,494,1456,99999
88888,494,1452,99999
88888,492,1446,99999
88888,488,1442,99999
88888,488,1437,99999
88888,486,1433,99999
88888,482,1423,99999
88888,482,1421,99999
88888,482,1415,99999
88888,482,1407,99999
88888,480,1403,99999
88888,480,1399,99999
88888,480,1397,99999
88888,478,1390,99999
88888,474,1380,99999
88888,474,1374,99999
88888,476,1366,99999
88888,476,1354,99999
88888,478,1350,99999
88888,484,1350,99999
88888,500,1350,99999
88888,511,1348,99999
88888,523,1348,99999
88888,539,1345,99999
88888,551,1345,99999
88888,564,1350,99999
88888,572,1350,99999
88888,580,1348,99999
88888,592,1348,99999
