88888,1073,1592,99999
88888,1063,1590,99999
88888,1052,1588,99999
88888,1046,1586,99999
88888,1038,1584,99999
88888,1032,1582,99999
88888,1028,1580,99999
88888,1024,1580,99999
88888,1018,1576,99999
88888,1013,1572,99999
88888,1009,1572,99999
88888,1005,1572,99999
88888,1001,1570,99999
88888,993,1566,99999
88888,991,1564,99999
88888,987,1561,99999
88888,985,1561,99999
88888,979,1559,99999
88888,973,1557,99999
88888,968,1553,99999
88888,962,1551,99999
88888,954,1547,99999
88888,948,1545,99999
88888,942,1541,99999
88888,936,1537,99999
88888,930,1533,99999
88888,926,1529,99999
88888,919,1525,99999
88888,915,1519,99999
88888,913,1514,99999
88888,909,1506,99999
88888,905,1498,99999
88888,905,1488,99999
88888,907,1480,99999
88888,907,1472,99999
88888,909,1459,99999
88888,913,1453,99999
88888,915,1445,99999
88888,919,1439,99999
88888,924,1431,99999
88888,930,1418,99999
88888,932,1410,99999
88888,936,1402,99999
88888,940,1396,99999
88888,948,1390,99999
88888,952,1382,99999
88888,956,1378,99999
88888,962,1378,99999
88888,966,1382,99999
88888,971,1384,99999
88888,973,1388,99999
88888,977,1390,99999
88888,981,1394,99999
88888,985,1398,99999
88888,987,1400,99999
88888,991,1406,99999
88888,995,1410,99999
88888,997,1412,99999
88888,1001,1418,99999
88888,1005,1422,99999
88888,1013,1431,99999
88888,1020,1437,99999
88888,1024,1441,99999
88888,1028,1447,99999
88888,1030,1451,99999
88888,1030,1455,99999
88888,1034,1459,99999
88888,1036,1461,99999
88888,1038,1465,99999
88888,1040,1472,99999
88888,1042,1476,99999
88888,1044,1482,99999
88888,1046,1484,99999
88888,1050,1490,99999
88888,1052,1494,99999
88888,1054,1500,99999
88888,1056,1504,99999
88888,1058,1510,99999
88888,1058,1514,99999
88888,1058,1519,99999
88888,1060,1521,99999
88888,1060,1527,99999
88888,1063,1531,99999
88888,1063,1535,99999
88888,1065,1545,99999
88888,1069,1551,99999
88888,1069,1553,99999
88888,1071,1559,99999
88888,1073,1566,99999
88888,1075,1570,99999
88888,1075,1578,99999
88888,1075,1582,99999
